customer,location,product,type,productId,Date
1,SSP-CPS,Food Container (M),borrow,0a618b3c-4f5e-430c-bf0f-1379d793441d,"Sep 13, 2022"
,SSP-CPS,Food Container (M),return,0c320b71-94ca-40e2-97b0-8878b4949091,"Sep 13, 2022"
11,SSP-CPS,Food Container (M),borrow,0bf18d7a-ad67-4a80-872f-3635374307b1,"Sep 14, 2022"
,SSP-CPS,Food Container (M),return,0a618b3c-4f5e-430c-bf0f-1379d793441d,"Sep 15, 2022"
15,SSP-CPS,Food Container (M),borrow,0cf13de4-8d25-4815-939e-740f8f25cac0,"Sep 15, 2022"
18,SSP-CPS,Food Container (M),borrow,0c320b71-94ca-40e2-97b0-8878b4949091,"Sep 15, 2022"
20,SSP-CPS,Food Container (M),borrow,0cc889a5-8001-40f0-ba71-dadd96320f67,"Sep 15, 2022"
,SSP-CPS,Food Container (M),return,0cc889a5-8001-40f0-ba71-dadd96320f67,"Sep 15, 2022"
,SSP-CPS,Food Container (M),return,0cf13de4-8d25-4815-939e-740f8f25cac0,"Sep 15, 2022"
29,SSP-CPS,Food Container (M),borrow,0c4fa155-9039-4b31-9bd1-f66d16270513,"Sep 16, 2022"
32,SSP-CPS,Food Container (M),borrow,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 16, 2022"
34,SSP-CPS,Food Container (M),borrow,097b3ac2-257d-4de7-bb85-a2774c8ae208,"Sep 16, 2022"
,SSP-CPS,Food Container (M),return,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 16, 2022"
,SSP-CPS,Food Container (M),return,0c4fa155-9039-4b31-9bd1-f66d16270513,"Sep 16, 2022"
,SSP-CPS,Food Container (M),return,097b3ac2-257d-4de7-bb85-a2774c8ae208,"Sep 16, 2022"
51,SSP-CPS,Food Container (M),borrow,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 19, 2022"
,SSP-CPS,Food Container (M),return,0d86700d-0cee-4b49-8a79-3b6aedbebccc,"Sep 19, 2022"
52,SSP-CPS,Food Container (M),borrow,0e29dcde-1174-4b57-a4a4-d6fc518e717c,"Sep 19, 2022"
,SSP-CPS,Food Container (M),return,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 19, 2022"
63,SSP-CPS,Food Container (M),borrow,097b3ac2-257d-4de7-bb85-a2774c8ae208,"Sep 20, 2022"
64,SSP-CPS,Food Container (M),borrow,0d86700d-0cee-4b49-8a79-3b6aedbebccc,"Sep 20, 2022"
,SSP-CPS,Food Container (M),return,097b3ac2-257d-4de7-bb85-a2774c8ae208,"Sep 20, 2022"
,SSP-CPS,Food Container (M),return,0d86700d-0cee-4b49-8a79-3b6aedbebccc,"Sep 20, 2022"
51,SSP-CPS,Food Container (M),borrow,0d86700d-0cee-4b49-8a79-3b6aedbebccc,"Sep 21, 2022"
40,SSP-CPS,Food Container (M),borrow,0cc889a5-8001-40f0-ba71-dadd96320f67,"Sep 21, 2022"
38,SSP-CPS,Food Container (M),borrow,32cff87e-b134-4879-b617-ae9a1e505a64,"Sep 21, 2022"
,SSP-CPS,Food Container (M),return,0bf18d7a-ad67-4a80-872f-3635374307b1,"Sep 21, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Sep 21, 2022"
3,SSP-CPS,Food Container (M),borrow,337d9643-3017-4134-8cd2-d5ef5edc517b,"Sep 22, 2022"
5,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Sep 22, 2022"
,SSP-CPS,Food Container (M),return,337d9643-3017-4134-8cd2-d5ef5edc517b,"Sep 22, 2022"
,SSP-CPS,Food Container (M),return,0cc889a5-8001-40f0-ba71-dadd96320f67,"Sep 23, 2022"
24,SSP-CPS,Food Container (M),borrow,337d9643-3017-4134-8cd2-d5ef5edc517b,"Sep 23, 2022"
26,SSP-CPS,Food Container (M),borrow,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 23, 2022"
,SSP-CPS,Food Container (M),return,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 23, 2022"
25,SSP-CPS,Food Container (M),borrow,0ca7b4b9-87e0-4198-9acb-ad5ac783e6a2,"Sep 26, 2022"
32,SSP-CPS,Food Container (M),borrow,0c461a2c-2a5d-4cdf-8527-9365b4516169,"Sep 26, 2022"
,SSP-CPS,Food Container (M),return,0e29dcde-1174-4b57-a4a4-d6fc518e717c,"Sep 26, 2022"
40,SSP-CPS,Food Container (M),borrow,0bb7a96e-aa0b-4a7e-a294-228a74dafe7f,"Sep 26, 2022"
60,SSP-CPS,Food Container (M),borrow,0cc889a5-8001-40f0-ba71-dadd96320f67,"Sep 27, 2022"
20,SSP-CPS,Food Container (M),borrow,3458b35d-e1e8-45b8-9197-468821dbee56,"Sep 27, 2022"
,SSP-CPS,Food Container (M),return,337d9643-3017-4134-8cd2-d5ef5edc517b,"Sep 27, 2022"
,SSP-CPS,Food Container (M),return,3458b35d-e1e8-45b8-9197-468821dbee56,"Sep 27, 2022"
,SSP-CPS,Food Container (M),return,0a3f5313-398d-45af-a548-6486f4779a48,"Sep 27, 2022"
,SSP-CPS,Food Container (M),return,0986b366-8b92-44f1-b625-7b7771417ddd,"Sep 27, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Sep 27, 2022"
,SSP-CPS,Food Container (M),return,0ce6dcf8-f38f-4d23-9f9e-bca62c594894,"Sep 27, 2022"
26,SSP-CPS,Food Container (M),borrow,0039b2b7-d9ef-475d-aff7-5d7f410f6aab,"Sep 28, 2022"
27,SSP-CPS,Food Container (M),borrow,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Sep 28, 2022"
,SSP-CPS,Food Container (M),return,0c461a2c-2a5d-4cdf-8527-9365b4516169,"Sep 28, 2022"
,SSP-CPS,Food Container (M),return,32cff87e-b134-4879-b617-ae9a1e505a64,"Sep 28, 2022"
,SSP-CPS,Food Container (M),return,0c320b71-94ca-40e2-97b0-8878b4949091,"Sep 28, 2022"
,SSP-CPS,Food Container (M),return,0ca7b4b9-87e0-4198-9acb-ad5ac783e6a2,"Sep 28, 2022"
61,SSP-CPS,Food Container (M),borrow,3458b35d-e1e8-45b8-9197-468821dbee56,"Sep 28, 2022"
,SSP-CPS,Food Container (M),return,3458b35d-e1e8-45b8-9197-468821dbee56,"Sep 28, 2022"
57,SSP-CPS,Food Container (M),borrow,3458b35d-e1e8-45b8-9197-468821dbee56,"Sep 29, 2022"
6,SSP-CPS,Food Container (M),borrow,0d1bf79e-7a69-4998-beab-78cfb93d743b,"Sep 29, 2022"
1,SSP-CPS,Food Container (M),borrow,3305fea6-d86a-4ead-afac-10e02ae9de23,"Sep 29, 2022"
,SSP-CPS,Food Container (M),return,3458b35d-e1e8-45b8-9197-468821dbee56,"Sep 29, 2022"
,SSP-CPS,Food Container (M),return,3305fea6-d86a-4ead-afac-10e02ae9de23,"Sep 29, 2022"
